ace-can-imp	ITIH5
ace-can-imp	CCBE1
ace-can-imp	MX1
ace-can-imp	PTCHD4
ace-can-imp	MAP3K1
ace-can-imp	COLEC12
ace-can-imp	PCBP3
ace-can-imp	DIAPH3
ace-can-imp	DSCAM
ace-can-imp	PCDH11Y
ace-can-imp	LINC02487
ace-can-imp	RGS6
ace-can-imp	HMGA2
ace-can-imp	LTBP1
ace-can-imp	SLIT3
ace-can-imp	ETV1
ace-can-imp	MYT1L
ace-can-imp	CEBPD
ace-can-imp	COBLL1
ace-can-imp	NECAB1
ace-can-imp	TFRC
ace-can-imp	NFIA-AS2
ace-can-imp	LAMA2
ace-can-imp	LNCAROD
ace-can-imp	TOP2A
ace-can-imp	LHFPL3
ace-can-imp	COL12A1
ace-can-imp	ENPP2
ace-can-imp	VWC2L
ace-can-imp	SEMA3E
ace-can-imp	TNS3
ace-can-imp	RELN
ace-can-imp	CPNE4
ace-can-imp	DLX6-AS1
ace-can-imp	ABCA8
ace-can-imp	RBMS3
ace-can-imp	MDGA1
ace-can-imp	DIO2
ace-can-imp	HMGB2
ace-can-imp	SGO1-AS1
ace-can-imp	CLMP
ace-can-imp	CCN1
ace-can-imp	NELL2
ace-can-imp	LRRC9
ace-can-imp	FN1
ace-can-imp	CFAP43
ace-can-imp	SULF1
ace-can-imp	TAC3
ace-can-imp	RARB
ace-can-imp	SYNPR
ace-can-imp	CADPS2
ace-can-imp	CNTNAP2
ace-can-imp	ARMC3
ace-can-imp	CENPF
ace-can-imp	GPR39
ace-can-imp	SPATA17
ace-can-imp	RNF220
ace-can-imp	SULF2
ace-can-imp	EVA1C
ace-can-imp	GPR17
ace-can-imp	ZIC1
ace-can-imp	ABCB1
ace-can-imp	FYB2
ace-can-imp	LRIG1
ace-can-imp	MLIP
ace-can-imp	CDH12
ace-can-imp	FAM160A1
ace-can-imp	CCSER1
ace-can-imp	LINC02147
ace-can-imp	INPP4B
ace-can-imp	CDH18
ace-can-imp	CXCL14
ace-can-imp	RALYL
ace-can-imp	ANGPT1
ace-can-imp	FBXO32
ace-can-imp	POU6F2
ace-can-imp	EBF2
ace-can-imp	MAML2
ace-can-imp	KIRREL3
ace-can-imp	TNC
ace-can-imp	DOCK10
ace-can-imp	CCDC175
ace-can-imp	RIPOR2
ace-can-imp	ST8SIA5
ace-can-imp	PLS3
ace-can-imp	LINC01965
ace-can-imp	LINC00609
ace-can-imp	LINC01619
ace-can-imp	HOPX
ace-can-imp	DPF3
ace-can-imp	TSHR
ace-can-imp	CA10
ace-can-imp	SPON1
ace-can-imp	RBFOX3
ace-can-imp	CBLN2
ace-can-imp	KCNQ1OT1
ace-can-imp	ZFP36
ace-can-imp	NXPH1
ace-can-imp	OBI1-AS1
ace-can-imp	FAM106A
ace-can-imp	NEFL
ace-can-imp	LRMDA
ace-can-imp	CNTNAP4
ace-can-imp	OPCML
ace-can-imp	DACH1
ace-can-imp	LHX1
ace-can-imp	SATB2
ace-can-imp	AGBL1
ace-can-imp	FLT1
ace-can-imp	EOGT
ace-can-imp	NEAT1
ace-can-imp	SP8
ace-can-imp	CLDN5
ace-can-imp	PCDH15
ace-can-imp	PCSK6
ace-can-imp	NR2F2-AS1
ace-can-imp	PLP1
ace-can-imp	LHX1-DT
ace-can-imp	DISC1
ace-can-imp	SORCS1
ace-can-imp	LIPG
ace-can-imp	ISG15
ace-can-imp	LINC01170
ace-can-imp	SATB1-AS1
ace-can-imp	CFAP54
ace-can-imp	RMST
ace-can-imp	NOTCH1
ace-can-imp	Blank-1
ace-can-imp	Blank-2
ace-can-imp	Blank-3
ace-can-imp	Blank-4
ace-can-imp	Blank-5
ace-can-imp	Blank-6
ace-can-imp	Blank-7
ace-can-imp	Blank-8
ace-can-imp	Blank-9
ace-can-imp	Blank-10
ace-can-imp	Blank-11
ace-can-imp	Blank-12
ace-can-imp	Blank-13
ace-can-imp	Blank-14
ace-can-imp	Blank-15
ace-can-ink	TFAP2C
ace-can-ink	HGF
ace-can-ink	NAMPT
ace-can-ink	VIM
ace-can-ink	CD38
ace-can-ink	CRYAB
ace-can-ink	CDH9
ace-can-ink	HES1
ace-can-ink	IGFBP5
